url,type,error_message
https://www.bursa.ro/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://campaignme.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.reussir.fr/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.jakartanews.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/contact', 'Contact Us') 
=> base_url == https://www.jakartanews.net/"
https://www.egyptnews.net/contact,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/contact', 'Contact Us') 
=> base_url == https://www.egyptnews.net/"
https://www.chicagonews.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/contact', 'Contact Us') 
=> base_url == https://www.chicagonews.net/"
https://www.africa-newsroom.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://www.africa-newsroom.com/about?lang=en', 'About'))"
https://www.africa-newsroom.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.20minutos.es/lainformacion/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.20minutos.es/estaticos/contacto/', 'Contacto') 
=> base_url == https://www.20minutos.es/lainformacion/"
https://www.revolutionpermanente.fr/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('Nous-contacter', 'Nous contacter') 
=> base_url == https://www.revolutionpermanente.fr/"
https://dailytrust.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://dailytrust.com/about-us', 'About Us') 
=> base_url == https://dailytrust.com/"
https://dailytrust.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://dailytrust.com/contact-us', 'Contact Us') 
=> base_url == https://dailytrust.com/"
https://dailytrust.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://dailytrust.com/advertise', 'Advertise With Us') 
=> base_url == https://dailytrust.com/"
https://annonces.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://weblogy.com/nous-contacter', 'Contactez-Nous') 
=> base_url == https://annonces.abidjan.net/"
https://annonces.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://annonces.abidjan.net/"
https://annonces.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://annonces.abidjan.net/"
https://annonces.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://annonces.abidjan.net/"
https://www.revueconflits.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.revueconflits.com/a-propos/', 'À propos') 
=> base_url == https://www.revueconflits.com/"
https://annonces.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'Contactez-nous') 
=> base_url == https://annonces.abidjan.net/"
https://www.revueconflits.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.revueconflits.com/a-propos/', 'À propos') 
=> base_url == https://www.revueconflits.com/"
https://www.revueconflits.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.revueconflits.com/author/jean-baptiste-noe/', 'Jean-Baptiste Noé') 
=> base_url == https://www.revueconflits.com/"
https://www.revueconflits.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.revueconflits.com/author/jean-baptiste-noe/', 'Jean-Baptiste Noé') 
=> base_url == https://www.revueconflits.com/"
https://www.revueconflits.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.revueconflits.com/author/jean-baptiste-noe/', 'Jean-Baptiste Noé') 
=> base_url == https://www.revueconflits.com/"
https://www.revueconflits.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.revueconflits.com/a-propos/', 'A propos') 
=> base_url == https://www.revueconflits.com/"
https://www.bilaterals.org/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('mailto:info@bilaterals.org', 'Contact') 
=> base_url == https://www.bilaterals.org/"
https://www.kenyans.co.ke/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('mailto:sales@kenyans.co.ke', 'Advertise') 
=> base_url == https://www.kenyans.co.ke/"
https://www.bilaterals.org/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('mailto:bilaterals.org@gmail.com', 'Contact') 
=> base_url == https://www.bilaterals.org/"
https://lesmoutonsenrages.fr/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://lesmoutonsenrages.fr/a-propos/about/', 'Qui sommes nous?'))"
https://www.al-maraabimedias.net/,Error,"==>>> Error : sequence item 2: expected str instance, int found
=> in scraping_contact() at ContactScraping"
https://www.elperiodico.com/es/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://www.elperiodico.com/es/barcelona/20240601/rehabilitacion-edificios-illa-massana-sant-andreu-parque-inclusivo-barcelona-103208916', 'Demanda del barrio'))"
https://www.elperiodico.com/es/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.africarivista.it/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://www.africarivista.it/contatti/', 'CONTATTI'))"
https://www.africarivista.it/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.xm.com/ar/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://www.xm.com/ar/help-center/home', 'مركز المساعدة'))"
https://www.xm.com/ar/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://borneobulletin.com.bn/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/about-us/', 'About Us') 
=> base_url == https://borneobulletin.com.bn/"
https://www.cmjornal.pt/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.pv-magazine.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.pv-magazine.com/features/pv-magazine-test/', 'About') 
=> base_url == https://www.pv-magazine.com/"
https://www.optionfinance.fr/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.megabolsa.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.megabolsa.com/)"
https://www.tradingview.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://www.tradingview.com/chart/XAUUSD/08VVuoaR-XAUUSD-long-after-support-touch/', 'XAUUSD, long after support touch.'))"
https://www.tradingview.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.negocios.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.negocios.com/programas/business-connection/', 'business connection.') 
=> base_url == https://www.negocios.com/"
https://www.negocios.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.negocios.com/programas/business-connection/', 'business connection.') 
=> base_url == https://www.negocios.com/"
https://news.agropages.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.agropages.com/mediakit/en/', 'Advertise') 
=> base_url == https://news.agropages.com/"
https://news.agropages.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.agropages.com/policy/UserAgreement.htm', 'User Agreement') 
=> base_url == https://news.agropages.com/"
https://news.agropages.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.agropages.com/about/about.htm', 'About us') 
=> base_url == https://news.agropages.com/"
https://www.travelandtourworld.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://www.travelandtourworld.com/about-us/', 'About Us'))"
https://www.tifeltpress.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.tifeltpress.com/)"
https://www.travelandtourworld.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.hospihub.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/filter/tips', 'À propos des formats de texte') 
=> base_url == https://www.hospihub.com/"
https://thebftonline.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://thebftonline.com/contact', 'Contact Us') 
=> base_url == https://thebftonline.com/"
https://thebftonline.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://bnftandbt.com:2096', 'Webmail') 
=> base_url == https://thebftonline.com/"
https://thebftonline.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://thebftonline.com/advertise', 'Advertise') 
=> base_url == https://thebftonline.com/"
https://www.luchtvaartnieuws.nl/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://aviabanen.nl/vacatures/platform-service-agent/', 'Platform Service Agent') 
=> base_url == https://www.luchtvaartnieuws.nl/"
https://www.luchtvaartnieuws.nl/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://reis.tui.nl/c?c=433&m=12&a=26150&r=&u=%2Fvliegtickets%2F', 'TUI') 
=> base_url == https://www.luchtvaartnieuws.nl/"
https://www.luchtvaartnieuws.nl/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://reis.tui.nl/c?c=433&m=12&a=26150&r=&u=%2Fvliegtickets%2Fcuracao%2F', 'TUI') 
=> base_url == https://www.luchtvaartnieuws.nl/"
https://www.luchtvaartnieuws.nl/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://reis.tui.nl/c?c=433&m=12&a=26150&r=&u=%2Fvliegtickets%2Faruba%2F', 'TUI') 
=> base_url == https://www.luchtvaartnieuws.nl/"
https://solidmar.blogspot.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://solidmar.blogspot.com/search/label/Journalistes', 'Journalistes'))"
https://solidmar.blogspot.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.luchtvaartnieuws.nl/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://reis.tui.nl/c?c=433&m=12&a=26150&r=&u=%2Fvliegtickets%2Fbonaire%2F', 'TUI') 
=> base_url == https://www.luchtvaartnieuws.nl/"
https://www.luchtvaartnieuws.nl/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.tui.nl/', 'TUI') 
=> base_url == https://www.luchtvaartnieuws.nl/"
https://www.welovebuzz.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://join.welovebuzz.com', ""Rejoindre l'équipe""))"
https://www.welovebuzz.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.welovebuzz.com/contact/)
=> (contact_link = ('https://join.welovebuzz.com', ""Rejoindre l'équipe""))"
https://www.ainikhbaria.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.linkedin.com/showcase/ainikhbaria', 'لينكدإن') 
=> base_url == https://www.ainikhbaria.com/"
https://www.ainikhbaria.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.linkedin.com/showcase/ainikhbaria', 'لينكدإن') 
=> base_url == https://www.ainikhbaria.com/"
https://www.ainikhbaria.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.linkedin.com/showcase/ainikhbaria', 'لينكدإن') 
=> base_url == https://www.ainikhbaria.com/"
https://www.ainikhbaria.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.linkedin.com/showcase/ainikhbaria', 'لينكدإن') 
=> base_url == https://www.ainikhbaria.com/"
https://www.bayanemarrakech.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://youtube.com/channel/livkech', 'Youtubeإنضم إلينا') 
=> base_url == https://www.bayanemarrakech.com/"
https://fr.africanews.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('/page/about/', ""A propos d'Africanews""))"
https://sport.le360.ma/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://fr.le360.ma/qui-sommes-nous', 'Qui sommes-nous ?') 
=> base_url == https://sport.le360.ma/"
https://fr.le360.ma/publicite/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://fr.le360.ma/publicite', 'Publicité') 
=> base_url == https://sport.le360.ma/"
https://sport.le360.ma/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://fr.le360.ma/contact', 'Contact') 
=> base_url == https://sport.le360.ma/"
https://fr.le360.ma/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://fr.le360.ma/)"
https://infosrewmi.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.facebook.com/infosrewmi1', 'FacebookSuivez nous') 
=> base_url == https://infosrewmi.com/"
https://mondepress.net/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://mondepress.net/)"
https://sportnador.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://sportnador.com/#google_vignette)
=> contact_link_inf = ('https://sportnador.com/%d9%84%d9%84%d8%a7%d8%aa%d8%b5%d8%a7%d9%84-%d8%a8%d9%86%d8%a7/', 'للاتصال بنا'))"
https://sportnador.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.entreprises-magazine.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://sadatv.ma/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://inews.co.uk/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://el-yom.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://el-yom.com/bs-contact-us', 'اتصل بنا'))"
https://el-yom.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://akhbarmeknes24.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://akhbarmeknes24.com/%d8%a5%d8%aa%d8%b5%d9%84-%d8%a8%d9%86%d8%a7/', 'إتصل بنا'))"
https://akhbarmeknes24.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://okdiario.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://okdiario.com/contacto/', 'Contacto'))"
https://www.incarabia.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://7awi.com/contact-us/', 'اتصل بنا') 
=> base_url == https://www.incarabia.com/"
https://www.incarabia.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://7awi.com/contact-us/', 'اعلن معنا') 
=> base_url == https://www.incarabia.com/"
https://www.incarabia.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://7awi.com/contact-us/', 'اتصل بنا') 
=> base_url == https://www.incarabia.com/"
https://www.incarabia.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://7awi.com/contact-us/', 'اعلن معنا') 
=> base_url == https://www.incarabia.com/"
https://www.incarabia.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://7awi.com/contact-us/', 'اتصل بنا') 
=> base_url == https://www.incarabia.com/"
https://www.incarabia.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://7awi.com/contact-us/', 'اعلن معنا') 
=> base_url == https://www.incarabia.com/"
https://www.lefigaro.fr/sports,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://faq.lefigaro.fr/hc/fr', 'Aide et contact'))"
https://www.lefigaro.fr/sports,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.tourinews.es/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/contacto.html', 'Contacto') 
=> base_url == https://www.tourinews.es/"
https://aui.ma/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://outlook.office365.com/mail/', 'Webmail'))"
https://aui.ma/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://en-contact.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/page/qui-sommes-nous-3', 'Qui sommes-nous ?') 
=> base_url == https://en-contact.com/"
https://en-contact.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/page/le-calendrier-redactionnel-den-contact-2024', 'Le calendrier rédactionnel d’En-Contact 2024') 
=> base_url == https://en-contact.com/"
https://en-contact.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/page/annoncer-dans-en-contact', 'Annoncer dans En-Contact') 
=> base_url == https://en-contact.com/"
https://www.benimellalnews.net/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.benimellalnews.net/)"
https://www.algerie-eco.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.algerie-eco.com/author/redaction/)
=> contact_link_inf = ('https://www.algerie-eco.com/author/redaction/', 'Rédaction AE'))"
https://www.algerie-eco.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://satv.ma/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://satv.ma/#google_vignette)
=> contact_link_inf = ('https://satv.ma/%d8%a5%d8%aa%d8%b5%d9%84-%d8%a8%d9%86%d8%a7', 'إتصل بنا'))"
https://www.sawtsahafa.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.facebook.com/sawtsahafa/', '0متابعون') 
=> base_url == https://www.sawtsahafa.com/"
https://www.sawtsahafa.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.sawtsahafa.com/', '0متابعون') 
=> base_url == https://www.sawtsahafa.com/"
https://www.taxinews.ma/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.taxinews.ma/)"
https://afrique.latribune.fr/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('#bloc-toparticle-com', 'LES PLUS COMMENTÉS') 
=> base_url == https://afrique.latribune.fr/"
https://afrique.latribune.fr/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('#section-toparticle-com', 'LES PLUS COMMENTÉS') 
=> base_url == https://afrique.latribune.fr/"
https://chaouenpress.com/,Warning,"==>>> Warning : contact link not found => contact_link == ('https://chaouenpress.com/%d8%a7%d8%aa%d8%b5%d9%84-%d8%a8%d9%86%d8%a7/', 'اتصل بنا') 
=> base_url == https://chaouenpress.com/"
https://chaouenpress.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://chaouenpress.com/%d8%a7%d8%aa%d8%b5%d9%84-%d8%a8%d9%86%d8%a7/', 'اتصل بنا') 
=> base_url == https://chaouenpress.com/"
https://afrique.latribune.fr/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://afrique.latribune.fr/contacts', 'Nous contacter') 
=> base_url == https://afrique.latribune.fr/"
https://hakaik24.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://hakaik24.com/#google_vignette)
=> contact_link_inf = ('https://hakaik24.com/%d8%a7%d8%aa%d8%b5%d9%84-%d8%a8%d9%86%d8%a7', 'اتصل بنا'))"
https://fr.motor1.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/info/', 'À propos') 
=> base_url == https://fr.motor1.com/"
https://www.tw2sl.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.tw2sl.com/', 'صحيفة تواصل نيوز') 
=> base_url == https://www.tw2sl.com/"
https://labib.ma/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.linkedin.com/in/%D8%B5%D8%AD%D9%8A%D9%81%D8%A9-%D9%84%D8%A8%D9%8A%D8%A8-57a52711b/', 'لينكدإن') 
=> base_url == https://labib.ma/"
https://labib.ma/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.linkedin.com/in/%D8%B5%D8%AD%D9%8A%D9%81%D8%A9-%D9%84%D8%A8%D9%8A%D8%A8-57a52711b/', 'لينكدإن') 
=> base_url == https://labib.ma/"
https://marrakech7.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://marrakech7.com/)"
https://www.asrarpres.com/cgi-sys/suspendedpage.cgi,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('mailto:webmaster@asrarpres.com', 'Contact your hosting provider') 
=> base_url == https://www.asrarpres.com/cgi-sys/suspendedpage.cgi"
https://www.aldawlanews.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.aldawlanews.com/#google_vignette)
=> contact_link_inf = ('/2', 'من نحن'))"
https://rawabetcenter.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://rawabetcenter.com/', 'اتصل بنا') 
=> base_url == https://rawabetcenter.com/"
https://rawabetcenter.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://rawabetcenter.com/', 'اتصل بنا') 
=> base_url == https://rawabetcenter.com/"
https://flasheconomie.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://en.amwalalghad.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://en.amwalalghad.com/bs-contact-us/', 'Contact us'))"
https://en.amwalalghad.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.khabarmasr.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://www.khabarmasr.com/about', 'من نحن'))"
https://www.khabarmasr.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://dailyworld.in/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://dailyworld.in/category/about-us.html', 'About Us'))"
https://dailyworld.in/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://almasdare.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://chantiersdumaroc.ma/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://chantiersdumaroc.ma/contact/', 'CONTACT'))"
https://chantiersdumaroc.ma/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://elfarodemelilla.es/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://elfarodemelilla.es/contacto/', 'Contacto') 
=> base_url == https://elfarodemelilla.es/"
https://elfarodemelilla.es/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://elfarodemelilla.es/contacto/', 'Contacto') 
=> base_url == https://elfarodemelilla.es/"
https://www.taalimpress.info/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.taalimpress.info/)"
https://www.profpress.net/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.profpress.net/#google_vignette)
=> contact_link_inf = ('p/about-us.html', 'من نحن'))"
https://alachpress.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://alachpress.com/)"
https://www.equiposytalento.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('recursos_humanos/rsc/', 'Responsabilidad Social Corporativa(21)'))"
https://www.equiposytalento.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.profpress.net/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.profpress.net/#google_vignette)
=> contact_link_inf = ('p/about-us.html', 'من نحن'))"
https://www.vh.ma/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.vh.ma/contact/', 'CONTACT') 
=> base_url == https://www.vh.ma/"
https://tanger.ma/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://tanger.ma/president-word/', 'كلمة العمدة'))"
https://tanger.ma/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.vh.ma/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.vh.ma/contact/', 'CONTACT') 
=> base_url == https://www.vh.ma/"
https://ar.consonews.ma/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://ar.consonews.ma/)"
https://www.kafunel.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.kafunel.com/presentation-de-kafunel-en-5-etapes/qui-sommes-nous/)
=> contact_link_inf = ('https://www.kafunel.com/presentation-de-kafunel-en-5-etapes/qui-sommes-nous/', 'Qui sommes nous'))"
https://www.sbmintel.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('mailto:info@sbmintel.com', 'Contact') 
=> base_url == https://www.sbmintel.com/"
https://www.sbmintel.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('mailto:info@sbmintel.com', 'Contact') 
=> base_url == https://www.sbmintel.com/"
https://professionvoyages.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('mailto:edito@professionvoyages.com', 'Contactez-nous') 
=> base_url == https://professionvoyages.com/"
https://professionvoyages.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('mailto:edito@professionvoyages.com', 'Contactez-nous') 
=> base_url == https://professionvoyages.com/"
https://sadatetouan.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://sadatetouan.com/)"
https://daralmaref.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://daralmaref.com/)"
https://mapecology.ma/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.mapdigitale.ma/', 'PUBLICITE') 
=> base_url == https://mapecology.ma/"
https://fnh.ma/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://fnh.ma/contact)
=> (contact_link = ('/lequipe', ""L'équipe""))"
https://fnh.ma/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://fnh.ma/contact)
=> (contact_link = ('/lequipe', ""L'équipe""))"
https://ichrakanews.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://ichrakanews.com/)"
https://en.econostrum.info/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://en.econostrum.info/who-we-are/', 'About') 
=> base_url == https://en.econostrum.info/"
https://en.econostrum.info/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://en.econostrum.info/advertise/', 'Advertise') 
=> base_url == https://en.econostrum.info/"
https://en.econostrum.info/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://en.econostrum.info/contact-us/', 'Contact us') 
=> base_url == https://en.econostrum.info/"
